TIME,DBTM,DMEA,BPOS,HKLA,HKLX,WOBA,WOBX,TQA,TQX,RPMA,SPPA,CHKP,SPM1,SPM2,TVCA,MFOP,MDOA,MDIA,MTOA,MTIA,MCOA,MCIA,STKC,DRTM,SPR2,SPR3,SPR4,SPR5,SPR6,SPR7,SPR13,SPR14,SPR15,SPR20,SPR21,SPR22,SPR23
2016-11-08T192857.000Z,419.9194,419.9194,-4.072384,39.65746,39.65746,10.7519,10.7519,0.0,0.0,0,88.34851,0.0,63,77,-2.192516,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126187,427.0,90.21062,211.1635,0.0,0.0,84,545.9038,179.7372,0.0,0.0,2.23605,26.83303,141,6770
2016-11-08T192859.000Z,419.9194,419.9194,-4.072384,40.00073,40.00073,10.40581,10.40581,0.0,0.0,0,88.82761,0.0,63,77,-1.968979,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126189,427.0,90.21062,211.4146,0.0,0.0,84,523.2805,179.7372,0.0,0.0,2.23605,26.83303,141,6775
2016-11-08T192901.000Z,419.9296,419.9296,-4.08253,41.07437,41.07437,9.334635,9.334635,0.0,0.0,0,88.64977,0.0,63,77,-1.678391,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126192,427.0,90.21062,211.6951,0.0,0.0,83,526.1653,179.7372,0.0,0.0,2.23605,26.83303,141,6775
2016-11-08T192903.000Z,419.9452,419.9452,-4.098181,39.06919,39.06919,11.32942,11.32942,0.0,0.0,0,88.09026,0.0,63,77,-1.623096,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126194,427.0,90.21062,210.8714,0.0,0.0,85,515.3585,179.7372,0.0,0.0,2.23605,26.83303,141,6779
2016-11-08T192905.000Z,419.9452,419.9452,-4.098181,39.06919,39.06919,11.32942,11.32942,0.0,0.0,0,88.39876,0.0,63,77,-1.623096,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126194,427.0,90.21062,210.8714,0.0,0.0,85,515.3585,179.7372,0.0,0.0,2.23605,26.83303,141,6779
2016-11-08T192907.000Z,419.9452,419.9452,-4.098181,38.8866,38.8866,11.51467,11.51467,0.0,0.0,0,88.39876,0.0,63,77,-1.623096,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126196,427.0,90.21062,211.1565,0.0,0.0,85,531.6312,179.7372,0.0,0.0,2.23605,26.83303,141,6779
2016-11-08T192909.000Z,419.9452,419.9452,-4.098181,38.8866,38.8866,11.51467,11.51467,0.0,0.0,0,88.39876,0.0,63,77,-1.623096,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126196,427.0,90.21062,211.1565,0.0,0.0,85,531.6312,179.7372,0.0,0.0,2.23605,26.83303,141,6779
2016-11-08T192911.000Z,419.9568,419.9568,-4.10973,39.3693,39.3693,11.04694,11.04694,0.0,0.0,0,88.27718,0.0,63,77,-1.581627,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126199,427.0,90.21062,211.5209,0.0,0.0,86,535.4689,179.7372,0.0,0.0,2.23605,26.95918,141,6784
2016-11-08T192913.000Z,419.9885,419.9885,-4.141462,38.58333,38.58333,11.81,11.81,0.0,0.0,0,88.27718,0.0,63,77,-1.581257,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126207,427.0,90.21062,211.9193,0.0,0.0,87,547.8149,179.7372,0.0,0.0,2.23605,26.95918,141,6792
2016-11-08T192916.000Z,419.9885,419.9885,-4.141462,38.88967,38.88967,11.5226,11.5226,0.0,0.0,0,88.62914,0.0,63,77,-1.614529,0,1.158896,1.053621,0.0,42.77622,0.0,15.5843,4126209,427.0,90.21062,211.7295,0.0,0.0,89,547.1044,179.7372,0.0,0.0,2.23605,27.45602,141,6792
2016-11-08T192918.000Z,419.9885,419.9885,-4.141462,39.04284,39.04284,11.36599,11.36599,0.0,0.0,0,88.84467,0.0,63,77,-1.661163,0,1.158896,1.053621,0.0,41.37935,0.0,15.5843,4126211,427.0,90.21062,211.1866,0.0,0.0,90,550.4705,179.7372,0.0,0.0,2.23605,27.45602,141,6797
2016-11-08T192920.000Z,419.9885,419.9885,-4.141462,39.04284,39.04284,11.36599,11.36599,0.0,0.0,0,88.6583,0.0,63,77,-1.644485,0,1.158896,1.053621,0.0,41.37935,0.0,15.5843,4126214,427.0,90.21062,210.7651,0.0,0.0,89,537.4256,179.7372,0.0,0.0,2.23605,27.45602,141,6797
2016-11-08T192922.000Z,419.9885,419.9885,-4.141462,39.19872,39.19872,11.21029,11.21029,0.0,0.0,0,88.6583,0.0,63,77,-1.566147,0,1.158896,1.053621,0.0,41.37935,0.0,15.5843,4126216,427.0,90.21062,210.6534,0.0,0.0,89,526.9897,179.7372,0.0,0.0,2.23605,27.45602,141,6801
2016-11-08T192924.000Z,419.9885,419.9885,-4.141462,40.01736,40.01736,10.40644,10.40644,0.0,0.0,0,88.6583,0.0,63,77,-1.716976,0,1.158896,1.053621,0.0,41.37935,0.0,15.5843,4126218,427.0,90.21062,210.6534,0.0,0.0,89,526.9897,179.7372,0.0,0.0,2.23605,27.45602,141,6801
2016-11-08T192926.000Z,419.9885,419.9885,-4.141462,40.26268,40.26268,10.14821,10.14821,0.0,0.0,0,88.78937,0.0,63,77,-1.90239,0,1.158896,1.053621,0.0,41.37935,0.0,15.5843,4126221,427.0,90.09396,210.6534,0.0,0.0,87,513.0112,179.7372,0.0,0.0,2.23605,27.45602,141,6806
2016-11-08T192928.000Z,419.9885,419.9885,-4.141462,40.26268,40.26268,10.14821,10.14821,0.0,0.0,0,88.78937,0.0,63,77,-1.90239,0,1.158896,1.053621,0.0,41.37935,0.0,15.5843,4126221,427.0,90.09396,210.6534,0.0,0.0,87,513.0112,179.7372,0.0,0.0,2.23605,27.45602,141,6806
2016-11-08T192930.000Z,419.9885,419.9885,-4.141462,41.20535,41.20535,9.221244,9.221244,0.0,0.0,0,88.21889,0.0,63,77,-1.985096,0,1.158896,1.053621,0.0,41.97555,0.0,15.5843,4126223,427.0,90.09396,210.8429,0.0,0.0,85,491.7205,179.7372,0.0,0.0,2.23605,27.45602,141,6806
2016-11-08T192932.000Z,419.9885,419.9885,-4.141462,41.20535,41.20535,9.221244,9.221244,0.0,0.0,0,88.21889,0.0,63,77,-1.985096,0,1.158896,1.053621,0.0,41.97555,0.0,15.5843,4126223,427.0,90.09396,210.8429,0.0,0.0,85,491.7205,179.7372,0.0,0.0,2.23605,27.45602,141,6806
2016-11-08T192934.000Z,420.0022,420.0022,-4.15517,41.59467,41.59467,8.869115,8.869115,0.0,0.0,0,88.46307,0.0,63,77,-2.046448,0,1.158896,1.053621,0.0,41.97555,0.0,15.5843,4126225,427.0,90.20388,211.0213,0.0,0.0,86,470.7534,179.7372,0.0,0.0,2.23605,27.45602,141,6810
2016-11-08T192937.000Z,420.0022,420.0022,-4.15517,40.90268,40.90268,9.443501,9.443501,0.0,0.0,0,88.32266,0.0,63,77,-2.032463,0,1.158896,1.053621,0.0,41.97555,0.0,15.5843,4126232,427.0,90.20388,210.4151,0.0,226.0042,87,418.5281,179.7372,0.0,0.0,2.13466,28.10752,141,6810
2016-11-08T192939.000Z,420.013,420.013,-4.165964,41.93534,41.93534,8.624932,8.624932,0.0,0.0,0,88.63261,0.0,63,77,-2.032463,0,1.158896,1.053621,0.0,41.97555,0.0,15.5843,4126232,427.0,90.20388,210.8044,0.0,226.0042,87,404.3307,179.7372,0.0,0.0,2.13466,28.10752,141,6817
2016-11-08T192941.000Z,420.013,420.013,-4.165964,42.28767,42.28767,8.170567,8.170567,0.0,0.0,0,88.63261,0.0,63,77,-2.043968,0,1.158896,1.053621,0.0,41.97555,0.0,15.5843,4126237,427.0,90.20388,211.144,0.0,226.0042,86,415.2679,179.7372,0.0,0.0,2.13466,28.10752,141,6817
2016-11-08T192943.000Z,420.013,420.013,-4.165964,42.28767,42.28767,8.037664,8.037664,0.0,0.0,0,88.63261,0.0,63,77,-1.945889,0,1.158896,1.053621,0.0,41.97555,0.0,15.5843,4126239,427.0,90.20388,211.7238,0.0,226.0042,85,409.5914,179.7372,0.0,0.0,2.13466,28.10752,141,6822
2016-11-08T192945.000Z,420.013,420.013,-4.165964,42.75692,42.75692,7.704717,7.704717,0.0,0.0,0,88.63261,0.0,63,77,-1.846844,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126241,427.0,90.20388,212.0108,0.0,226.0042,84,415.5419,179.7372,0.0,0.0,2.13466,28.10752,141,6822
2016-11-08T192948.000Z,420.013,420.013,-4.165964,42.20647,42.20647,8.116348,8.116348,0.0,0.0,0,88.32757,0.0,63,77,-1.846844,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126245,427.0,90.20388,212.0108,0.0,226.0042,87,399.3188,179.7372,0.0,0.0,2.13466,28.10752,141,6828
2016-11-08T192950.000Z,420.013,420.013,-4.165964,43.07924,43.07924,7.45705,7.45705,0.0,0.0,0,88.32757,0.0,63,77,-1.846844,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126247,427.0,90.20388,210.9789,0.0,226.0042,85,382.4059,179.7372,0.0,0.0,2.13466,28.10752,141,6828
2016-11-08T192952.000Z,420.013,420.013,-4.165964,43.76162,43.76162,6.746123,6.746123,0.0,0.0,0,88.43585,0.0,63,77,-1.880184,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126249,427.0,90.04105,210.8732,0.0,226.0042,84,357.0723,179.7372,0.0,0.0,2.309157,25.98351,141,6832
2016-11-08T192954.000Z,420.013,420.013,-4.165964,43.61082,43.61082,6.771949,6.771949,0.0,0.0,0,88.57155,0.0,63,77,-1.880184,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126252,427.0,90.04105,211.6375,0.0,226.0042,86,336.8054,179.7372,0.0,0.0,2.309157,25.98351,141,6832
2016-11-08T192956.000Z,420.013,420.013,-4.165964,43.61082,43.61082,6.771949,6.771949,0.0,0.0,0,88.57155,0.0,63,77,-1.880184,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126252,427.0,90.04105,211.6375,0.0,226.0042,86,336.8054,179.7372,0.0,0.0,2.309157,25.98351,141,6837
2016-11-08T192958.000Z,420.013,420.013,-4.165964,44.02741,44.02741,6.440455,6.440455,0.0,0.0,0,88.57155,0.0,63,77,-1.895897,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126254,427.0,90.04105,211.2986,0.0,226.0042,85,307.4771,179.7372,0.0,0.0,2.309157,25.98351,141,6837
2016-11-08T193000.000Z,420.013,420.013,-4.165964,44.02741,44.02741,6.440455,6.440455,0.0,0.0,0,88.57155,0.0,63,77,-1.895897,0,1.158896,1.053621,0.0,42.67289,0.0,15.5843,4126254,427.0,90.04105,211.2986,0.0,226.0042,85,307.4771,179.7372,0.0,0.0,2.309157,25.98351,141,6837
2016-11-08T193002.000Z,420.013,420.013,-4.165964,44.72771,44.72771,5.680034,5.680034,0.0,0.0,0,88.57155,0.0,63,77,-1.831852,0,1.158896,1.053621,0.0,43.09102,0.0,15.5843,4126256,427.0,90.04105,211.2986,0.0,226.0042,86,290.5719,179.7372,0.0,0.0,2.309157,25.98351,141,6844
2016-11-08T193004.000Z,420.0246,420.0246,-4.177621,44.72771,44.72771,5.680034,5.680034,0.0,0.0,0,88.53699,0.0,63,77,-1.799828,0,1.158896,1.053621,0.0,43.09102,0.0,15.5843,4126261,427.0,90.04105,210.037,0.0,0.0,87,262.6215,179.7372,0.0,0.0,2.309157,25.98351,141,6844
2016-11-08T193006.000Z,420.0246,420.0246,-4.177621,45.66293,45.66293,4.745529,4.745529,0.0,0.0,0,88.53699,0.0,63,77,-1.813816,0,1.158896,1.053621,0.0,43.09102,0.0,15.5843,4126263,427.0,90.04105,210.4493,0.0,0.0,89,275.6711,179.7372,0.0,0.0,2.309157,25.98351,141,6849
2016-11-08T193008.000Z,420.0246,420.0246,-4.177621,45.13547,45.13547,5.258041,5.258041,0.0,0.0,0,88.87057,0.0,63,77,-1.813816,0,1.158896,1.053621,0.0,43.09102,0.0,15.5843,4126266,427.0,89.91549,210.1445,0.0,0.0,91,250.7008,179.7372,0.0,0.0,2.309157,25.98351,141,6849
2016-11-08T193010.000Z,420.0246,420.0246,-4.177621,45.28174,45.28174,5.258041,5.258041,0.0,0.0,0,88.61243,0.0,63,77,-1.839306,0,1.158896,1.053621,0.0,43.09102,0.0,15.5843,4126268,427.0,89.91549,210.5821,0.0,0.0,93,224.1673,179.7372,0.0,0.0,2.686184,22.33652,141,6853
2016-11-08T193012.000Z,420.0246,420.0246,-4.177621,46.17488,46.17488,4.233516,4.233516,0.0,0.0,0,88.61243,0.0,63,77,-1.823555,0,1.158896,1.053621,0.0,43.48372,0.0,15.5843,4126270,427.0,89.91549,211.0128,0.0,0.0,93,235.7273,179.7372,0.0,0.0,2.686184,22.33652,141,6853
2016-11-08T193014.000Z,420.0345,420.0345,-4.187443,47.11344,47.11344,3.295104,3.295104,0.0,0.0,0,88.61243,0.0,63,77,-1.823555,0,1.158896,1.053621,0.0,43.48372,0.0,15.5843,4126273,427.0,89.91549,211.2782,0.0,0.0,89,213.4999,179.7372,0.0,0.0,2.686184,22.33652,141,6859
2016-11-08T193016.000Z,420.0345,420.0345,-4.187443,45.77872,45.77872,4.62215,4.62215,0.0,0.0,0,88.87186,0.0,63,77,-1.836742,0,1.158896,1.053621,0.0,43.48372,0.0,15.5843,4126276,427.0,90.01814,211.467,0.0,0.0,89,241.6196,179.7372,0.0,0.0,2.686184,22.33652,141,6859
2016-11-08T193018.000Z,420.0345,420.0345,-4.187443,45.77872,45.77872,4.62215,4.62215,0.0,0.0,0,88.73074,0.0,63,77,-1.852272,0,1.158896,1.053621,0.0,43.48372,0.0,15.5843,4126278,427.0,90.01814,211.7363,0.0,0.0,86,214.2794,179.7372,0.0,0.0,2.686184,22.33652,141,6863
2016-11-08T193020.000Z,420.0345,420.0345,-4.187443,46.17168,46.17168,4.235057,4.235057,0.0,0.0,0,88.60134,0.0,63,77,-1.770039,0,1.158896,1.053621,0.0,43.48372,0.0,15.5843,4126281,427.0,89.82614,211.469,0.0,0.0,89,201.5875,179.7372,0.0,0.0,2.686184,22.33652,141,6863
2016-11-08T193023.000Z,420.0345,420.0345,-4.187443,45.47185,45.47185,4.931168,4.931168,0.0,0.0,0,88.41899,0.0,63,77,-1.668919,0,1.158896,1.053621,0.0,43.48372,0.0,15.5843,4126283,427.0,89.82614,210.7863,0.0,0.0,90,188.811,179.7372,0.0,0.0,2.686184,22.33652,141,6868
2016-11-08T193025.000Z,420.0345,420.0345,-4.187443,46.51593,46.51593,3.892973,3.892973,0.0,0.0,0,88.15134,0.0,63,77,-1.618359,0,1.158896,1.053621,0.0,43.5886,0.0,15.5843,4126285,427.0,89.95985,210.891,0.0,0.0,89,188.811,179.7372,0.0,0.0,2.686184,22.33652,141,6868
2016-11-08T193027.000Z,420.0445,420.0445,-4.19748,46.79197,46.79197,3.619621,3.619621,0.0,0.0,0,88.48812,0.0,63,77,-1.573082,0,1.158896,1.053621,0.0,43.5886,0.0,15.5843,4126287,427.0,89.95985,210.891,0.0,0.0,90,202.4128,179.7372,0.0,0.0,2.686184,22.44047,141,6873
2016-11-08T193029.000Z,420.0551,420.0551,-4.208058,46.10999,46.10999,4.295341,4.295341,0.0,0.0,0,88.12708,0.0,63,77,-1.573082,0,1.158896,1.053621,0.0,43.5886,0.0,15.5843,4126290,427.0,89.95985,210.891,0.0,0.0,91,188.1599,179.7372,0.0,0.0,3.318704,18.07935,141,6873
2016-11-08T193031.000Z,420.0652,420.0652,-4.218204,46.671,46.671,3.736275,3.736275,0.0,0.0,0,88.35835,0.0,63,77,-1.529125,0,1.158896,1.053621,0.0,43.5886,0.0,15.5843,4126292,427.0,89.95985,211.3874,0.0,0.0,91,217.4131,179.7372,0.0,0.0,3.318704,18.07935,141,6877
2016-11-08T193033.000Z,420.0652,420.0652,-4.218204,46.4595,46.4595,3.945161,3.945161,0.0,0.0,0,88.35835,0.0,63,77,-1.598465,0,1.158896,1.053621,0.0,43.5886,0.0,15.5843,4126294,427.0,89.95985,211.7255,0.0,0.0,89,214.5863,179.7372,0.0,0.0,3.318704,18.07935,141,6877
2016-11-08T193035.000Z,420.0652,420.0652,-4.218204,45.94375,45.94375,4.459883,4.459883,0.0,0.0,0,88.59061,0.0,63,77,-1.613136,0,1.158896,1.053621,0.0,43.5886,0.0,15.5843,4126297,427.0,89.95985,211.6055,0.0,0.0,87,188.7183,179.7372,0.0,0.0,3.318704,18.07935,141,6882
2016-11-08T193037.000Z,420.0791,420.0791,-4.232128,46.42388,46.42388,3.983116,3.983116,0.0,0.0,0,88.59061,0.0,63,77,-1.690472,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126299,427.0,90.16557,211.4936,0.0,0.0,85,223.1058,179.7372,0.0,0.0,3.318704,18.07935,141,6882
2016-11-08T193039.000Z,420.1019,420.1019,-4.254902,44.69595,44.69595,5.703601,5.703601,0.0,0.0,0,88.14867,0.0,63,77,-1.719135,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126301,427.0,90.04556,210.9496,0.0,0.0,85,191.5994,179.7372,0.0,0.0,3.318704,18.07935,141,6886
2016-11-08T193041.000Z,420.1208,420.1208,-4.27379,42.60198,42.60198,7.796333,7.796333,0.0,0.0,0,88.25148,0.0,63,77,-1.683468,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126304,427.0,90.04556,211.2766,0.0,0.0,85,251.6403,179.7372,0.0,0.0,3.318704,18.20435,141,6886
2016-11-08T193043.000Z,420.132,420.132,-4.285016,41.965,41.965,8.426046,8.426046,0.0,0.0,0,88.65584,0.0,63,77,-1.665634,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126306,427.0,90.04556,211.2766,0.0,0.0,88,268.1975,179.7372,0.0,0.0,3.318704,18.20435,141,6891
2016-11-08T193045.000Z,420.132,420.132,-4.285016,41.3185,41.3185,9.072327,9.072327,0.0,0.0,0,88.65584,0.0,63,77,-1.60672,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126308,427.0,90.04556,212.2581,0.0,0.0,89,290.6236,179.7372,0.0,0.0,3.318704,18.20435,141,6891
2016-11-08T193047.000Z,420.1371,420.1398,-4.290089,41.3185,41.3185,9.072327,9.072327,0.0,0.0,0,88.32859,0.0,63,77,-1.60672,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126308,427.0,90.04556,211.8389,0.0,0.0,89,290.6236,179.7372,0.0,0.0,4.176755,14.36522,141,6891
2016-11-08T193049.000Z,420.1371,420.1398,-4.290089,41.3185,41.3185,9.072327,9.072327,0.0,0.0,0,88.32859,0.0,63,77,-1.60672,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126308,427.0,90.04556,211.8389,0.0,0.0,89,290.6236,179.7372,0.0,0.0,4.176755,14.36522,141,6891
2016-11-08T193051.000Z,420.1473,420.1473,-4.300235,41.15926,41.15926,9.245584,9.245584,0.0,0.0,0,88.75321,0.0,63,77,-1.587261,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126310,427.0,89.87969,211.7103,0.0,0.0,91,338.7285,179.7372,0.0,0.0,4.176755,14.36522,141,6896
2016-11-08T193053.000Z,420.1473,420.1473,-4.300235,41.15926,41.15926,9.245584,9.245584,0.0,0.0,0,88.75321,0.0,63,77,-1.587261,0,1.158896,1.053621,0.0,43.25202,0.0,15.5843,4126310,427.0,89.87969,211.7103,0.0,0.0,91,338.7285,179.7372,0.0,0.0,4.176755,14.36522,141,6896
2016-11-08T193056.000Z,420.166,420.166,-4.319016,39.11282,39.11282,11.08363,11.08363,0.0,0.0,0,88.75321,0.0,63,77,-1.582664,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126321,427.0,90.01834,211.165,0.0,0.0,86,367.6059,179.7372,0.0,0.0,4.176755,14.36522,141,6896
2016-11-08T193058.000Z,420.1854,420.1854,-4.338336,40.13841,40.13841,10.27042,10.27042,0.0,0.0,0,88.75321,0.0,63,77,-1.565235,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126323,427.0,90.19405,211.2843,0.0,0.0,86,399.0028,179.7372,0.0,0.0,4.176755,14.46837,141,6906
2016-11-08T193100.000Z,420.1923,420.1923,-4.345243,40.81521,40.81521,9.59051,9.59051,0.0,0.0,0,88.62923,0.0,63,77,-1.565235,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126326,427.0,90.19405,211.159,0.0,0.0,84,426.7433,179.7372,0.0,0.0,4.176755,14.46837,141,6911
2016-11-08T193102.000Z,420.1923,420.1923,-4.345243,41.23561,41.23561,9.232838,9.232838,0.0,0.0,0,88.62923,0.0,63,77,-1.57716,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126328,427.0,90.19405,211.4084,0.0,0.0,83,439.7554,179.7372,0.0,0.0,4.176755,14.46837,141,6911
2016-11-08T193104.000Z,420.1923,420.1923,-4.345243,41.85581,41.85581,8.642604,8.642604,0.0,0.0,0,88.77598,0.0,63,77,-1.652481,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126330,427.0,90.19405,210.826,0.0,0.0,83,463.2798,179.7372,0.0,0.0,4.176755,14.46837,141,6915
2016-11-08T193106.000Z,420.1923,420.1923,-4.345243,41.85581,41.85581,8.642604,8.642604,0.0,0.0,0,88.77598,0.0,63,77,-1.652481,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126330,427.0,90.19405,210.826,0.0,0.0,83,463.2798,179.7372,0.0,0.0,4.176755,14.46837,141,6915
2016-11-08T193108.000Z,420.1923,420.1923,-4.345243,40.68991,40.68991,9.689236,9.689236,0.0,0.0,0,88.62396,0.0,63,77,-1.670143,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126335,427.0,90.19405,211.3717,0.0,0.0,85,473.8106,179.7372,0.0,0.0,4.176755,14.46837,141,6915
2016-11-08T193110.000Z,420.1923,420.1923,-4.345243,41.25048,41.25048,9.240321,9.240321,0.0,0.0,0,88.48912,0.0,63,77,-1.670143,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126337,427.0,90.19405,211.5167,0.0,0.0,85,476.0977,179.7372,0.0,0.0,4.176755,14.46837,141,6920
2016-11-08T193112.000Z,420.1923,420.1923,-4.345243,41.86325,41.86325,8.544197,8.544197,0.0,0.0,0,88.36288,0.0,63,77,-1.695595,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126339,427.0,89.98846,211.5167,0.0,0.0,85,454.3208,179.7372,0.0,0.0,4.176755,14.46837,141,6926
2016-11-08T193114.000Z,420.1923,420.1923,-4.345243,42.90763,42.90763,7.498279,7.498279,0.0,0.0,0,88.65271,0.0,63,77,-1.6717,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126342,427.0,90.26698,211.5167,0.0,0.0,84,440.8337,179.7372,0.0,0.0,4.176755,14.46837,141,6926
2016-11-08T193116.000Z,420.1923,420.1923,-4.345243,43.34782,43.34782,7.123601,7.123601,0.0,0.0,0,88.54655,0.0,63,77,-1.659752,0,1.158896,1.053621,0.0,43.52642,0.0,15.5843,4126345,427.0,90.15089,211.5167,0.0,0.0,83,418.2408,179.7372,0.0,0.0,4.176755,14.46837,141,6930
2016-11-08T193118.000Z,420.1923,420.1923,-4.345243,43.34782,43.34782,7.123601,7.123601,0.0,0.0,0,88.68572,0.0,63,77,-1.673779,0,1.158896,1.053621,0.0,43.75394,0.0,15.5843,4126347,427.0,90.15089,211.4147,0.0,0.0,82,413.2812,179.7372,0.0,0.0,4.176755,14.46837,141,6930
2016-11-08T193120.000Z,420.1923,420.1923,-4.345243,43.34782,43.34782,7.123601,7.123601,0.0,0.0,0,88.68572,0.0,63,77,-1.673779,0,1.158896,1.053621,0.0,43.75394,0.0,15.5843,4126350,427.0,89.92564,210.7352,0.0,0.0,81,371.2807,179.7372,0.0,0.0,4.176755,14.46837,141,6935
2016-11-08T193122.000Z,420.1923,420.1923,-4.345243,43.63048,43.63048,6.823125,6.823125,0.0,0.0,0,88.68572,0.0,63,77,-1.604298,0,1.158896,1.053621,0.0,43.75394,0.0,15.5843,4126352,427.0,89.92564,211.1575,0.0,0.0,82,350.7951,179.7372,0.0,0.0,4.176755,14.46837,141,6935
2016-11-08T193124.000Z,420.1923,420.1923,-4.345243,44.03725,44.03725,6.429151,6.429151,0.0,0.0,0,88.54278,0.0,63,77,-1.616051,0,1.158896,1.053621,0.0,43.75394,0.0,15.5843,4126354,427.0,89.92564,211.5376,0.0,0.0,82,331.7836,179.7372,0.0,0.0,3.930922,15.26359,141,6939
2016-11-08T193126.000Z,420.1923,420.1923,-4.345243,44.65063,44.65063,5.846762,5.846762,0.0,0.0,0,88.86031,0.0,63,77,-1.581928,0,1.158896,1.053621,0.0,43.75394,0.0,15.5843,4126357,427.0,90.03941,211.2665,0.0,0.0,85,302.1483,179.7372,0.0,0.0,3.930922,15.26359,141,6939
2016-11-08T193128.000Z,420.1923,420.1923,-4.345243,44.65063,44.65063,5.703167,5.703167,0.0,0.0,0,88.72496,0.0,63,77,-1.594864,0,1.158896,1.053621,0.0,43.75394,0.0,15.5843,4126359,427.0,89.92043,211.658,0.0,0.0,87,278.44,179.7372,0.0,0.0,3.930922,15.26359,141,6944
2016-11-08T193131.000Z,420.1923,420.1923,-4.345243,45.47966,45.47966,4.926101,4.926101,0.0,0.0,0,88.53962,0.0,63,77,-1.594864,0,1.158896,1.053621,0.0,43.75394,0.0,15.47869,4126361,427.0,89.92043,211.8379,0.0,0.0,85,256.8504,179.7372,0.0,0.0,3.930922,15.26359,141,6944
2016-11-08T193133.000Z,420.1923,420.1923,-4.345243,45.94584,45.94584,4.529475,4.529475,0.0,0.0,0,88.32931,0.0,63,77,-1.614571,0,1.158896,1.053621,0.0,43.75394,0.0,15.47869,4126363,427.0,89.92043,211.8379,0.0,0.0,87,221.2181,179.7372,0.0,0.0,3.930922,15.26359,141,6949
2016-11-08T193135.000Z,420.1923,420.1923,-4.345243,45.94584,45.94584,4.529475,4.529475,0.0,0.0,0,88.32931,0.0,63,77,-1.614571,0,1.158896,1.053621,0.0,43.75394,0.0,15.47869,4126363,427.0,89.92043,211.0147,0.0,0.0,87,221.2181,179.7372,0.0,0.0,3.930922,15.26359,141,6949
2016-11-08T193137.000Z,420.1923,420.1923,-4.345243,45.52292,45.52292,4.87294,4.87294,0.0,0.0,0,88.5771,0.0,63,77,-1.651188,0,1.158896,1.053621,0.0,43.75394,0.0,15.47869,4126366,427.0,90.15293,211.0147,0.0,0.0,86,200.5812,179.7372,0.0,0.0,3.930922,15.26359,141,6949
2016-11-08T193139.000Z,420.1923,420.1923,-4.345243,45.52292,45.52292,4.87294,4.87294,0.0,0.0,0,88.5771,0.0,63,77,-1.651188,0,1.158896,1.053621,0.0,43.75394,0.0,15.47869,4126366,427.0,90.15293,211.0147,0.0,0.0,86,200.5812,179.7372,0.0,0.0,3.930922,15.26359,141,6949
2016-11-08T193141.000Z,420.1923,420.1923,-4.345243,45.96747,45.96747,4.504588,4.504588,0.0,0.0,0,88.5771,0.0,63,77,-1.839497,0,1.158896,1.053621,0.0,43.75394,0.0,15.47869,4126368,427.0,90.15293,211.0147,0.0,0.0,86,185.383,179.7372,0.0,0.0,3.930922,15.26359,141,6953
2016-11-08T193143.000Z,420.1923,420.1923,-4.345243,46.21888,46.21888,4.14168,4.14168,0.0,0.0,0,88.5771,0.0,63,77,-2.025726,0,1.158896,1.053621,0.0,43.75394,0.0,15.47869,4126375,427.0,90.15293,211.3735,0.0,0.0,88,165.596,179.7372,0.0,0.0,3.930922,15.26359,141,6953
